%%% 
%%% SNP-D.txt
%%%
%%% COL1: unique individual name
%%% COL2: fluorescent value of dye 1
%%% COL3: fluorescent value of dye 2
%%% COL4: classification code [-1:unknown; 0:NTC; 1:homo1; 2:homo2; 3:hetero]
%%%
%%% (c) 2006 RIKEN GSC. All Rights Reserved. 
%%%
mouse_E286	-0.019444	0.07277	-1
mouse_E287	-0.04791	-0.059364	-1
mouse_E288	-0.053867	0.030964	-1
mouse_E289	0.070583	0.07622	-1
mouse_E290	0.055039	0.01748	-1
mouse_E291	0.05876	0.18885	-1
mouse_E292	-0.0017973	0.091999	-1
mouse_E293	0.03703	0.16576	-1
mouse_E294	-0.0063403	0.05438	-1
mouse_E295	0.021226	0.11735	-1
mouse_E296	0.0087568	0.031973	-1
mouse_E297	-0.02859	0.020924	-1
mouse_E298	-0.0028787	0.037181	-1
mouse_E299	0.00096962	0.11691	-1
mouse_E300	0.0036217	0.061171	-1
mouse_E301	-0.037664	0.12875	-1
mouse_E302	0.0045098	0.034517	-1
mouse_E303	0.019486	0.053444	-1
mouse_E304	-0.02511	0.04051	-1
mouse_E305	0.019395	0.0983	-1
mouse_E306	-0.024392	0.10465	-1
mouse_E307	0.014544	0.10994	-1
mouse_E308	-0.0072465	0.10768	-1
mouse_E309	0.029237	0.12474	-1
mouse_E310	-0.031816	0.14179	-1
mouse_E311	-0.012738	0.12738	-1
mouse_E312	-0.01417	0.10729	-1
mouse_E313	0.054749	0.25938	-1
mouse_E314	0.011415	0.21485	-1
mouse_E315	-0.021371	0.29276	-1
mouse_E316	0.0076633	0.14144	-1
mouse_E317	0.018411	0.25742	-1
mouse_E318	0.0083943	0.22264	-1
mouse_E319	0.00072193	0.2467	-1
mouse_E320	-0.024265	0.18593	-1
mouse_E321	-0.032795	0.19758	-1
mouse_E322	-0.028252	0.14378	-1
mouse_E323	-0.0024679	0.21562	-1
mouse_E324	-0.035429	0.17842	-1
mouse_E325	-0.028107	0.20203	-1
mouse_E326	-0.040528	0.17058	-1
mouse_E327	-0.035622	0.17436	-1
mouse_E328	-0.039906	0.17986	-1
mouse_E329	0.019118	0.21504	-1
mouse_E330	-0.035634	0.24411	-1
mouse_E331	-0.070051	0.22623	-1
mouse_E332	-0.019903	0.25654	-1
mouse_E333	-0.014417	0.23552	-1
mouse_E334	-0.04138	0.28523	-1
mouse_E335	-0.022428	0.090308	-1
mouse_E336	-0.077361	0.21116	-1
mouse_E337	0.082212	0.16806	-1
mouse_E338	0.038933	0.11428	-1
mouse_E339	0.049294	0.19424	-1
mouse_E340	0.034764	0.14749	-1
mouse_E341	0.01797	0.22767	-1
mouse_E342	-0.0062799	0.079065	-1
mouse_E343	-0.050321	-0.24527	-1
mouse_E344	-0.0051562	0.075591	-1
mouse_E345	-0.019559	0.14878	-1
mouse_E346	-0.020235	0.06894	-1
mouse_E347	0.024035	0.15274	-1
mouse_E348	0.0056153	0.17788	-1
mouse_E349	0.011808	0.11891	-1
mouse_E350	-0.012418	0.11787	-1
mouse_E351	-0.0018396	0.15194	-1
mouse_E352	-0.015142	0.17473	-1
